full_text,text_clean,class
"@OposisiCerdas pak jokowi mau mengusung pak ganjar tidak enak  sama pak probowo,mau ngusung pak parabowo gk enak sama partai nya",usung enak probowo ngusung parabowo enak partai,2
@Mayapada0812 @_qaireen084 @DE_Sapta5 @Yurissa_Samosir @xix0_3 @ACasiragi @AKU_dgn3putra @ArdhaniFariz @Asuhan1nfinitE @AyatMamas @NohCeukenohhh @Malika6027 @MuhiqR @doelpaten Siip lah …. GO GANJAR 💪🇮🇩,siip,0
"@Mayapada0812 @_qaireen084 @DE_Sapta5 @Yurissa_Samosir @xix0_3 @ACasiragi @AKU_dgn3putra @ArdhaniFariz @Asuhan1nfinitE @AyatMamas @NohCeukenohhh @Malika6027 @MuhiqR @doelpaten Ternyata beda ya yg jujur kaga pake simpatisan bayaran, ttp milih yg JUJUR 👍🇮🇩💪 Go GANJAR!",beda jujur pakai simpatisan bayar tetap milih jujur,0
@Ruthhisyam @tvOneNews Indonesia memanggil pk Ganjar untuk RI 1,indonesia panggil jahat kelamin,1
"Belajar dari Pencopotan Baliho oleh TNI, Ganjar Minta Relawan Hati-hati https://t.co/CuV3ZlZVGX",ajar copot baliho rawan hati hati,2
Hebat emang pa jokowi..maaih sempet2 nya design baju buat om ganjar..,hebat memang maaih sempat design baju,0
Ganjar: Moderasi sudah jadi laku keseharian bangsa Indonesia https://t.co/EL587vxpRZ,moderasi laku hari bangsa indonesia,1
"@__AnakKolong Mencari yang tidak ada sosoknya, itu ilusi, mimpi. terombang-ambing bantal guling. Adanya sosok, apapun obrolannya ya ganjar, pak wo, amies. Wapres yg blm, bursa sdh muncul.  Terlepas sejalan (pola) atau tdk. rg, rr, did, musmar, r amien, rfl. tmbhkn sendiri.",cari sosok ilusi mimpi terombang ambing bantal guling sosok apa obrol amies wapres belum bursa muncul lepas jalan pola musmar amien tmbhkn,1
@ekowboy2 Tetap Ganjar... masak Prabowo? apalagi si wan abud ??? jiahhhh nehiii,masak abud jiahhhh nehiii,1
@akupadi5 @ganjarpranowo MENANGKAN PAK GANJAR PRANOWO harga mati 🇮🇩🇮🇩,menang harga mati,0
"@DokterTifa Melibatkan Allah utk menyamarkan rasa dengki kpd Ganjar yg diharapkan tdk dapat meraih kemenangan di Pilpres, demi membela capres dukungannya yg rekam jejaknya tdk pantas jadi presiden, jadi gabener aja tdk mampu apalagi jadi presiden.",libat allah samar dengki harap raih menang pilpres bela capres dukung yang rekam jejak presiden gabener tidak presiden,1
"Selamat menjilat liur basimu sendiri ya mas, nikmati lah, hak politikmu mau dukung siapa saja.  Karena GANJAR ORANG JUJUR.",selamat jilat liur basi nikmat politik dukung orang jujur,1
"Jadi ini sangat bagus kalau kunjungan Pak Ganjar, kunjungan Pak Prabowo ke Danau Toba,"" kata Sandi. #newsupdate #update #news #text https://t.co/vTo10OqET6""",bagus kunjung kunjung danau toba sandi,1
PAKAIAN DINAS KAMPANYE GANJAR PRANOWO,pakai dinas kampanye,0
wah keren juga ada pak ganjar,keren,1
"@DokterTifa Dokter calon penghuni Neraka, kecelakaan di satu syuro dihubungkan dgn calon Presiden Ganjar, saking bencinya ke Ganjar jadi apapun kejadian yg bisa dijadikan konten utk menyerang Capres yg tdk didukung, sangat miris bergelar dokter tapi isi kepala jadi terbelakang",dokter calon huni neraka celaka syuro hubung calon presiden saking benci apa jadi jadi konten serang capres tidak dukung miris gelar dokter kepala belakang,1
"Sebagai Senior, Budiman Anggap Prabowo yang Bisa Satukan Kaum Nasionalis, Bukan Ganjar! https://t.co/fvA6NhbUJd",senior budiman anggap satu kaum nasionalis,1
"Selamat menjilat liur mu mas bud, nikmatilah, kami tetap hiram putih GANJAR PRANOWO.",selamat jilat liur nikmat hiram putih,2
@lobaKaheureui @KakekHalal Pendukung Ganjar bubaaarrr...bubar...bubar...bubar...sadar bahwa kaum pewaris faham pki menjadikannya boneka.,dukung bubaaarrr bubar bubar bubar sadar kaum waris paham partai komunis indonesia jadi boneka,1
@VIVAcoid Jendral Sudirman ngk pernah main tiktok apalgi hobby nonton Bok3p kayak den ganjar,jendral sudirman main tiktok apalgi hobby nonton,2
"@yusuf_dumdum Yang model ginian, perlu dicegah. Solidaritasnya hidup satu, hidup semua. Spt Pak Ganjar semuanya kita bersaudara, dan teman.  https://t.co/d7pKW2qq3s",model ginian cegah solidaritas hidup hidup saudara teman,0
"@Paltiwest @prabowo jelas lebih nasionalis dari anies/ganjar yg selalu merapat ke kaum khilafah/syariah, PILIH PRABOWO di PILPRES 2024 adlh KEPUTUSAN TEPAT ! Hentikan pergerakan syariah yg merusak budaya nusantara, jgn pilih lagi wafres seperti amin maruf yg hanya menghabiskan uang rakyat ! https://t.co/av3mXyvXSC",nasionalis rapat kaum khilafah syariah pilih pilpres putus henti gera syariah rusak budaya nusantara jangan pilih wafres amin maruf habis uang rakyat,1
@BungDenni @NsttRoby @SpoilerSpree Kalau ganjar ngak. Pilih prabowo lah. Yg pasti bukan Anies...😀😀😀,pilih,1
@DadangRusdi @lupadiri0_0 @choymarkochoy @celanakusamm @Yurissa_Samosir @ArdhaniFariz @Mayapada0812 @AtokBadar75777 @DE_Sapta5 @HidayatNatari @Kang_Toniee @MuhiqR @NohCeukenohhh @PramukhtikoS @ganjarpranowo Bukan fans (kalo fans itu sukanya smp kaga pake nalar) tp gw pendukung Ganjar sbg RI1 2024. Go GANJAR!,fans fans suka pakai nalar dukung,2
"[FULL] Pidato Adu Gagasan Ganjar, Anies, dan Prabowo di Rakernas Apeksi ... https://t.co/u1fzogjS3c via @YouTube",full pidato gagas rakernas apeksi,0
@giribatjo56 @jansen_jsp Dan penyuka bokep. Kurang apa lagi Pak Ganjar,suka porno,0
Mak Ganjar Sumatera Utara Bersilaturahmi dan Berbagi Kebaikan Sekaligus Membuat Air Sere Selasih. ❤️❤️🇲🇨 #makganjarsumut #makganjaruntukpakganjar #ganjarpranowo #ganjarforpresident2024 #ganjarpresiden2024 #makganjar https://t.co/v0ZA0LP3WK,sumatera utara silaturahmi bagi baik sere selasih,1
"@aniesbaswedan @NasDem Yg di jual tidak jauh jauh dari agama , sudah basi kaga laku , capres prabowo dan Ganjar juga udah haji semua 🤣🤣🤣",jual agama basi laku capres haji,0
@Joker_Wedoks @PDemokrat @Andrikosasih @BungkusTukang @DavidWijaya82 @ENJEULL @NGM_007 @Yudiantiyaman @Duren___ @j6rt9gw2hd @Thalomoan1 @ErmiPurba1 @EviDrajat @Jkt_Networks2 @GME_Lee77 Presiden Jokowi senantiasa di Hati   dan  Bapak Ganjar Pranowo adalah sosok yang sudah di Nanti 😁🙏🏻🇮🇩    setelah dibentuk Tim 7 TIDAK PERLU DIRAGUKAN LAGI Penerus Presiden Jokowi  ya Bapak Ganjar Pranowo  #GanjarPranowoPresiden2024   https://t.co/9zJ4siA5i3,presiden senantiasa hati sosok bentuk ragu terus presiden,2
@tvOneNews Kalau Mas Ganjar Tidak Menempel Jokowi Mungkin Dukungan Seluruh Rakyat Indonesia Tertuju Utk Mas Ganjar Tapi Karena Mas Ganjar Di Bayang2in Jokowi Rakyat Tidak Simpati Lagi.,tempel dukung rakyat indonesia bayang rakyat simpati,0
https://t.co/Cu7zB1HYtb  Wih menarik nih seputar Ganjar Pranowo  #GanjarCapres,tarik putar,0
@jimmyherdyansy2 @ganjarpranowo kalau ada orang atau tokoh dari Partai PKS yang nggak suka kemeja Garis Hitam Putih  itu artinya  pilihan Kemeja Garis Hitam Putih adalah 100 % benar !    Hitam putih itu punya makna jelas yaitu Sikap Politik yang tidak abu-abu https://t.co/nEFlK3t36c,orang tokoh partai suka kemeja garis hitam putih pilih kemeja garis hitam putih hitam putih makna sikap politik,0
https://t.co/Sno8fWECBm  Ganjar Pranowo terbaik  #GanjarCapres,baik,2
"@BungDenni @NsttRoby @SpoilerSpree Gua mah prabowo ok. Ganjar juga ok. ANIES jangan sampai dah. Kaga bisa kerja, ngomong doang. Coba lihat, hampir di semua wawancara, ditanya A, jawab B. Pemuja nya ya model kayak luh buta. Banyakan penganguran yg males kerja, tapi mau banyak duit, ujung nya salahkan pemerintah..",tidak kerja bicara doang coba lihat wawancara jadi orang bahasa puja model buta banyak penganguran malas kerja duit akhir salah perintah,2
Ganjar Pranowo dekat dengan ulama  #GanjarCapres https://t.co/cnBCr1mnHj,ulama,0
Ganjar Pranowo antikorupsi #GanjarCapres https://t.co/DzRVdWK1jB,antikorupsi,2
Ganjar Pranowo pemimpin cerdas  #GanjarCapres https://t.co/aYK1KGXQ21,pimpin cerdas,1
IPM Jateng semakin baik berkat Ganjar Pranowo  #GanjarCapres https://t.co/sRUhbV7f7m,jateng berkat,1
"@Riza_Ganjar_15 @lalisaafranss @inuu90 @dolcegust0 @tanyarlfes Itu kan menurut agama elu. Menurut agama lain, ya agama lu itu sesat.",agama kamu agama agama kamu sesat,0
Ganjar Pranowo sosok pemimpin masa depan #GanjarCapres https://t.co/Phvtoh2tpE,sosok pimpin,2
"@BungDenni @NsttRoby @SpoilerSpree Data apa yg luh punya..😀😀😀 Jawa tengah baik baik tuh. Sebagian rakyat jawa tengah bahagia saja dengan Ganjar. Luh mau bilang pabrik Semen, semua baik baik saja tuh. Kita semua dukung pembangunan yg emang butuh pabrik semen... Lah jakarta, secara fakta, anies kaga bisa kerja.",data jawa rakyat jawa bahagia bilang pabrik semen dukung bangun memang butuh pabrik semen jakarta fakta kerja,1
"Ganjar Pranowo menjadi bagian dalam pertemuan silaturahmi, bersama masyayikh se-Indonesia di ponpes Al-Anwar 1 Rembang.  Pertemuan yang berbalut kentalnya persaudaraan itu dihadiri oleh 62 ulama kharismatik dari perwakilan seluruh Indonesia.   Tanpa Habieb Gadungan yaa🤪🤟 https://t.co/u5L2rlUMzI",temu silaturahmi masyayikh indonesia pondok pesantren anwar rembang temu balut kental saudara hadir ulama kharismatik wakil indonesia habieb gadungan,0
"@Dennysiregar7 @budimandjatmiko Wkwkwk kmrn trimed, trus bang efendi, skrg Om bud Sapa lagi Den yg mau digas?🤪 Wong diboongin lembaga survey,  gmn cerita ganjar tau2 melejit? 😪 https://t.co/9bh7M8rItQ",wkwkwk kemarin trimed terus efendi sekarang sapa gas diboongin lembaga survey gimana cerita tahu lejit,1
"@__AnakKolong Dari seluruh elmen komponen dua pendukung capres Pabowo Anies"" semakin bingung, hampir semua pintu hati rakyat tertutup total, alias tidak bakal menang melawan Ganjar. https://t.co/zvtE6EuqOk""",elmen komponen dukung capres pabowo bingung pintu hati rakyat tutup total alias menang lawan,0
@M4s_Joe @ganjarpranowo Kemeja Garis Hitam Putih warna udah jelas Hitam dan Putih hanya orang sakit yang bilang Hitam dicampur Putih karena jelas-jelas ada 2 warna Hitam dan Putih  Semakin banyak yang khawatir dengan kemeja garis HITAM dan garis PUTIH https://t.co/pvA7WsQjcM,kemeja garis hitam putih warna hitam putih orang sakit bilang hitam campur putih warna hitam putih khawatir kemeja garis hitam garis putih,0
@psi_id Lha bukannya kemaren dukungnya Ganjar. Lalu kenapa harus tunggu arahannya @jokowi?,kemarin dukung tunggu arah,0
Mantan Panglima TNI Andika Perkasa 'Fix' Dukung Ganjar Pranowo https://t.co/L7jltf7sf3,mantan panglima andika perkasa dukung,2
Mantan Panglima TNI Andika Perkasa 'Fix' Dukung Ganjar Pranowo https://t.co/TpkAH8RsTY,mantan panglima andika perkasa dukung,2
@BayuOnplan @ganjarpranowo kalau ada orang atau tokoh dari Partai PKS banyak yang nggak suka kemeja Garis Hitam Putih  itu artinya Kemeja Garis Hitam Putih adalah 100 % benar !  Hitam putih itu punya makna jelas yaitu Sikap Politik yang tidak abu-abu https://t.co/Np6sW15qxg,orang tokoh partai suka kemeja garis hitam putih kemeja garis hitam putih hitam putih makna sikap politik,2
"bandingin pak Ganjar dan pak anies juga tak imbang.   Ganjar 2 tahap pimpin jawa tengah vs  anies Baswedan pimpin 1 tahap Jakarta. Pak Anies 1 tahap lumayan ada perubahan dibanding pak ganjar.  Kalau soal prestasi international, anies ngalahin jokowi. https://t.co/9DKs1bvznT",bandingin imbang tahap pimpin jawa baswedan pimpin tahap jakarta tahap lumayan ubah banding prestasi international ngalahin,1
Dukung Pak Ganjar Pranowo https://t.co/pp6rCJ65cQ,dukung,0
Dukung Pak Ganjar Pranowo https://t.co/QkDEurzJqX,dukung,2
Dukung Pak Ganjar Pranowo https://t.co/NMseAwNiv4,dukung,0
Dukung Pak Ganjar Pranowo https://t.co/8sdnyLndQI,dukung,1
Dukung Pak Ganjar Pranowo https://t.co/E1rVD1ui9z,dukung,1
Dukung Pak Ganjar Pranowo  https://t.co/8RlEtF4ohT,dukung,1
Ganjar ungkap Jokowi berikan pesan khusus untuk dirinya https://t.co/GbFHBS8te4,pesan khusus,2
Mantap  https://t.co/8RlEtF4ohT,mantap,0
"@Riza_Ganjar_15 @lalisaafranss berani ngincer bocil, ama gue sini ngomong",berani ngincer bocil sama bicara,1
"@AirinDatangLagi @jokowi cuma politik wayang kulit/5tahunan..  Ganjar 2x timses  👉megaprabowo, menag. btw isu latarbelakang PS hilang ditelan bumi. 👉 prabowo capres, kalah. btw isu latar belakang jd senjata utama. bgaimn 2024 ?? 🤭🤭🤭 kata jokowi, 2024 jatahnya Prabowo.",politik wayang kulit tahun timses megaprabowo menag ngomong-ngomong latarbelakang hilang tel bumi capres kalah ngomong-ngomong latar jadi senjata utama bgaimn jatah,2
"@__AnakKolong Ganjar jauh lebih berpengalaman dan berprestasi serta lbh banyak dukungan,di banding mereka yg mungkin menganggap @ganjarpranowo kurang layak mejadi Presiden.",alam prestasi lebih dukung banding anggap layak mejadi presiden,0
"Jokowi Titip Pesan ke Ganjar: Jangan Abu-Abu, Beri Kepastian https://t.co/ccTytyGyGc",titip pesan pasti,0
Mantan Panglima TNI Andika Perkasa 'Fix' Dukung Ganjar Pranowo https://t.co/jfDkhXJ7Dd,mantan panglima andika perkasa dukung,0
@PartaiSocmed @ganjarpranowo @susipudjiastuti Yah ganjar sama aja pro mafia tum. Gabjar ini belakangnya mafia semua loh. Bahkan mafia tambang nikel juga dibelakang si eta,profesional mafia gabjar belakang mafia mafia tambang nikel belakang,0
@Riza_Ganjar_15 @lalisaafranss woi malu ama gelar M.Psi wkwk,malu sama gelar tertawa,0
@Riza_Ganjar_15 @tanyarlfes gua lebih kesel liat muka lu,kesal lihat muka kamu,0
Ganjar Pranowo adalah jawaban rakyat selama ini. Semoga bisa amanah dalam memimpin bangsa Indonesia! https://t.co/RnyxisqYS9,rakyat moga amanah pimpin bangsa indonesia,1
Ganjar Pranowo adalah jawaban rakyat selama ini. Semoga bisa amanah dalam memimpin bangsa Indonesia! https://t.co/20ZMWeCfNq,rakyat moga amanah pimpin bangsa indonesia,0
Ganjar Pranowo adalah jawaban rakyat selama ini. Semoga bisa amanah dalam memimpin bangsa Indonesia! https://t.co/R6NYbgUb3v,rakyat moga amanah pimpin bangsa indonesia,2
"@Riza_Ganjar_15 @haechaneon @rujakcingvr @tanyarlfes Kristen ortodoks udh ada jauh sebelum islam, udh pake mantila / kerudung / hijab jauh sebelum Islam",kristen ortodoks udah islam udah pakai mantila kerudung hijab islam,2
Ganjar Pranowo adalah jawaban rakyat selama ini. Semoga bisa amanah dalam memimpin bangsa Indonesia! https://t.co/aIWTwIqGpt,rakyat moga amanah pimpin bangsa indonesia,1
"Ikut-ikutan Endorse Ganjar Capres, Kata Wakil Rakyat Ini Menohok https://t.co/a2TN3JvtXN",ikut endorse capres wakil rakyat tohok,0
"Ganjar, jokowow dan PDIP takut berkompetisi dgn sehat lawan Anies ya, ngaku aja deh...  PENGECUT LU ‼️",jokowow takut kompetisi sehat lawan aku kecut kamu,2
"@DokterTifa Ganjar, jokowow dan PDIP takut berkompetisi dgn sehat lawan Anies ya, ngaku aja deh...  PENGECUT LU ‼️",jokowow takut kompetisi sehat lawan aku kecut kamu,2
@akupadi5 @rubiavianto @ganjarpranowo Tetep Ganjar,tetap,0
kok bisa ad org se geer ini? oh iya td si riza ganjar bangke td jg gt barusan🤮,orang geer tadi riza bangke tadi begitu barusan,2
@AxSafira11 @Riza_Ganjar_15 jgn mutual kak suka Sara org ny rasis agama lalu klo gk nerima komenan lgsung stalk dan spam komentar di akun org mana ngurusin org makan babi🤣,jangan mutual suka sara orang ras agama kalau nerima komenan lgsung stalk spam komentar akun orang ngurusin orang makan babi,2
Masyarakat nilai Ganjar Pranowo adalah sosok yang bisa dipercaya dalam memimpin negara Indonesia! https://t.co/1jgySqftVZ,masyarakat nilai sosok percaya pimpin negara indonesia,1
Masyarakat nilai Ganjar Pranowo adalah sosok yang bisa dipercaya dalam memimpin negara Indonesia! https://t.co/mjZcRsfInz,masyarakat nilai sosok percaya pimpin negara indonesia,2
Masyarakat nilai Ganjar Pranowo adalah sosok yang bisa dipercaya dalam memimpin negara Indonesia! https://t.co/uCPhNH6pRl,masyarakat nilai sosok percaya pimpin negara indonesia,0
"Penurunan Baliho Ganjar, Muslim Arbi: Rakyat Berpihak ke TNI daripada Sekjen PDIP https://t.co/N3McFtrt04",turun baliho muslim arbi rakyat pihak sekjen,1
@Ganjaran_app @jokowi @ganjarpranowo Keren bajunya pak Ganjar,keren baju,2
Kami bersama Ganjar Pranowo untuk Indonesia  #SahabatGanjar #sahabatganjarjawatimur #shabatganjarjombang #ganjarpranowopresidenri2024 https://t.co/fb5dJfJKcx,indonesia,2
Ganjar sebut desa anti-korupsi di Jateng adalah bentuk dukungan kepada KPK! https://t.co/2PEjA1Gjbx,desa anti korupsi jateng bentuk dukung,0
@VillageJaguar @ch_chotimah2 @erickthohir @ganjarpranowo Mimpi ganjar menang. Peluang besar ada di prabowo 😂,mimpi menang peluang,2
"@AirinDatangLagi @jokowi Apakah ada orang yg mau mengakui atau jujur atas apa yg pernah dilakukannya ? Beda dg ganjar yg pernah bilang kalau dia suka nonton xxx gitu, apa ada yg salah kalau dia laki2 dewasa dan bekeluarga ? Tapi yg ini belum pernah ada pengakuan meski sudah dipecat dg tidak hormat.",orang aku jujur laku beda bilang suka nonton gitu salah laki dewasa bekeluarga yang aku pecat hormat,2
"@AirinDatangLagi @jokowi cuma politik wayang kulit/5tahunan..  Ganjar 2x timses  👉megaprabowo, menag. btw isu latarbelakang PS hilang ditelan bumi. 👉 prabowo capres, kalah. btw isu latar belakang jd senjata utama. bgaimn 2024 ?? 🤭🤭🤭 kata jokowi, 2024 jatahnya Prabowo. https://t.co/DQ4dioP5yp",politik wayang kulit tahun timses megaprabowo menag ngomong-ngomong latarbelakang hilang tel bumi capres kalah ngomong-ngomong latar jadi senjata utama bgaimn jatah,0
"Baju/kemeja ala Ganjar Pranowo akan booming, semoga ga mahal ya...",baju kemeja booming moga mahal,1
"@febriyustian_ @ganjarpranowo Justru aku lebih kasian liat kau ' kupikir kau cerdas' ternyata seorang  'Dungu...... Beliau berdua  Dwi Tunggal "" Nex Ganjar Presiden 2024_2029 @InfokomDPPPDIP""",kasi lihat kamu pikir kamu cerdas dungu beliau dua tunggal presiden,2
"@KakekHalal cuma politik wayang kulit/5tahunan..  Ganjar 2x timses  👉megaprabowo, menag. btw isu latarbelakang PS hilang ditelan bumi. 👉 prabowo capres, kalah. btw isu latar belakang jd senjata utama. bgaimn 2024 ?? 🤭🤭🤭 kata jokowi, 2024 jatahnya Prabowo. https://t.co/scYZzz9woD",politik wayang kulit tahun timses megaprabowo menag ngomong-ngomong latarbelakang hilang tel bumi capres kalah ngomong-ngomong latar jadi senjata utama bgaimn jatah,0
@ENJEULL Setuju lur....,tuju,0
@kangen_gondrong @ganjarpranowo kasus wadas clear 100% Ketua Penolak wadas malah dapat untung Rp.11 milyar https://t.co/6DAzX9Fx7v,wadas clear ketua tolak wadas untung milyar,1
"@AirinDatangLagi cuma politik wayang kulit/5tahunan..  Ganjar 2x timses  👉megaprabowo, menag. btw isu latarbelakang PS hilang ditelan bumi. 👉 prabowo capres, kalah. btw isu latar belakang jd senjata utama. bgaimn 2024 ?? 🤭🤭🤭 kata jokowi, 2024 jatahnya Prabowo. https://t.co/5j60APbpSH",politik wayang kulit tahun timses megaprabowo menag ngomong-ngomong latarbelakang hilang tel bumi capres kalah ngomong-ngomong latar jadi senjata utama bgaimn jatah,0
@Restty_cayah @jokowi 😂😂😂😂😂 emang lo yakin umurnya sampe pak Jokowi pensiun jadi presiden?,memang kamu umur pensiun presiden,2
"Ha ha ha ha saya boleh ketawa terbahak bahak ,yang simpati kan tokoh Aceh siapa? tapi saya jamin Rakyat Aceh tidak akan tunduk hanya karna beberapa tokoh Aceh  simpati lantas partai merah menang dan mendukung Ganjar?",tertawa tertawa tertawa tertawa ketawa bahak bahak simpati tokoh aceh jamin rakyat aceh tunduk tokoh aceh simpati lantas partai merah menang dukung,0
